epoch,train_loss,val_loss,time
1.0,30201.377604166668,29276.34222737819,8.998461246490479
2.0,26031.153645833332,23547.350638051044,9.18245816230774
3.0,17324.686197916668,17487.971287703018,8.944092273712158
4.0,13920.815104166666,15002.403567285382,8.9665687084198
5.0,12640.94921875,12781.623114849188,10.143220901489258
6.0,11355.600260416666,12324.705626450115,9.552342414855957
7.0,10794.669270833334,12056.759280742459,10.069852590560913
8.0,10657.067057291666,11904.697795823666,9.56530237197876
9.0,11182.1015625,11800.084976798144,9.37853717803955
10.0,11177.494791666666,11708.181844547564,10.53014612197876
11.0,10498.745442708334,11637.646461716937,10.431870460510254
12.0,10109.442057291666,11550.755655452436,10.478394031524658
13.0,10472.2734375,11480.100348027841,10.962722539901733
14.0,10660.93359375,11409.919228538283,10.666573762893677
15.0,10599.831380208334,11364.638631090487,10.36950135231018
16.0,9736.694661458334,11313.491734338748,10.475128889083862
17.0,12213.860677083334,11274.885585846867,9.825657844543457
18.0,10687.990234375,11237.66879350348,9.974720001220703
19.0,10844.891276041666,11194.876595127611,9.875765323638916
20.0,11025.893229166666,11162.224767981439,10.088922023773193
21.0,10966.782552083334,11135.13761600928,10.288045167922974
22.0,11728.708333333334,11096.157047563805,10.817191123962402
23.0,11798.5390625,11081.180394431554,10.261568784713745
24.0,9905.313151041666,11042.541183294663,10.562279224395752
25.0,9298.08984375,11017.916183294663,11.279539346694946
26.0,11341.061197916666,10996.340052204176,10.693525552749634
27.0,10651.608723958334,10961.833671693736,10.398573875427246
28.0,10445.680989583334,10942.861368909513,9.816489458084106
29.0,9918.296223958334,10895.230133410672,9.510618925094604
30.0,9682.115234375,10849.086136890952,10.289387226104736
31.0,10539.578125,10787.89689675174,9.643805742263794
32.0,11544.944010416666,10718.317430394432,9.25595211982727
33.0,8818.190755208334,10653.783642691415,9.74325680732727
34.0,9534.856770833334,10596.991444315545,10.444116115570068
35.0,9528.863932291666,10558.499854988399,10.183925151824951
36.0,10225.141927083334,10506.327581206497,9.607999563217163
37.0,8894.928385416666,10464.816995359628,9.72332215309143
38.0,9575.751953125,10431.336426914153,9.26558542251587
39.0,9515.667317708334,10410.904292343388,8.981144905090332
40.0,9927.552083333334,10382.625725058004,9.721056461334229
41.0,11044.5859375,10361.299158932714,9.09431767463684
42.0,10739.993489583334,10350.08425174014,9.432188272476196
43.0,9654.156901041666,10319.861803944315,9.71121883392334
44.0,10828.369140625,10315.009280742459,9.41806411743164
45.0,10278.160807291666,10297.559599767981,9.525357246398926
46.0,9926.21484375,10278.459686774942,9.54172158241272
47.0,11878.803385416666,10270.653422273783,9.572062253952026
48.0,8955.067708333334,10245.440255220417,9.024818658828735
49.0,9770.764973958334,10252.728393271462,9.134575128555298
50.0,10543.087890625,10227.20939675174,10.088932514190674
51.0,9814.504557291666,10221.85295823666,9.560486078262329
52.0,10094.708333333334,10208.39689675174,9.804645538330078
53.0,9778.567057291666,10193.29843387471,10.544125080108643
54.0,9578.734375,10173.60179814385,10.639932632446289
55.0,9891.554036458334,10164.862819025522,10.711548566818237
56.0,9700.557291666666,10168.383120649652,10.442800045013428
57.0,8547.162760416666,10153.844112529003,10.659667730331421
58.0,9298.34765625,10139.815110208816,9.625274419784546
59.0,10168.815104166666,10129.323520881671,9.401811122894287
60.0,9281.986328125,10123.041908352669,8.97606611251831
61.0,8733.048828125,10107.14820185615,8.838227987289429
62.0,9705.984375,10101.676479118329,9.967708349227905
63.0,9720.376953125,10086.413573085847,9.509727954864502
64.0,9585.527994791666,10084.569460556844,9.476099014282227
65.0,9291.727864583334,10082.942865429235,9.599130392074585
66.0,10096.797526041666,10057.669663573086,9.624938249588013
67.0,9301.830078125,10033.823955916474,9.460478067398071
68.0,9216.880208333334,10024.02030162413,9.591155529022217
69.0,10335.870442708334,10053.296113689095,8.942901372909546
70.0,9466.685546875,9998.44518561485,9.467722415924072
71.0,10077.211588541666,9988.433149651972,9.551115274429321
72.0,10121.190104166666,9973.88906612529,9.252156496047974
73.0,8515.181640625,9960.473752900232,9.209096431732178
74.0,9181.868489583334,9951.888776102089,9.714483499526978
75.0,9007.606119791666,9943.468097447796,8.821693897247314
76.0,8875.694010416666,9932.462296983758,9.383678674697876
77.0,8570.833333333334,9929.347012761022,9.207980394363403
78.0,10140.457682291666,9921.31873549884,9.075164318084717
79.0,9236.119791666666,9920.94214037123,9.214547157287598
80.0,8932.081380208334,9902.801479118329,9.150018215179443
81.0,10436.820963541666,9908.2186774942,9.100519895553589
82.0,8681.587890625,9896.578958816704,9.867556095123291
83.0,8327.996744791666,9908.166763341067,9.00140643119812
84.0,8577.950520833334,9885.571055684455,9.21055006980896
85.0,9109.423828125,9882.430611948956,9.406554698944092
86.0,9621.084635416666,9885.80764211137,9.583226680755615
87.0,11341.186197916666,9869.39994199536,10.731687784194946
88.0,9631.416015625,9863.051189095127,10.090853214263916
89.0,8261.608072916666,9859.166618329466,10.797553777694702
90.0,9951.131510416666,9863.497027262181,10.338753938674927
91.0,9300.751953125,9892.831496519722,10.862169027328491
92.0,9135.032552083334,9851.464544663573,8.869712352752686
93.0,10559.828125,9857.188297563805,8.890130281448364
94.0,9985.188151041666,9873.71555974478,9.714209794998169
95.0,9540.865234375,9839.294156032483,9.209116697311401
96.0,9508.371744791666,9839.148781902551,9.258545875549316
97.0,8512.022786458334,9839.044156032483,9.218539476394653
98.0,9174.311848958334,9833.925464037124,9.01699423789978
99.0,9457.98828125,9833.328813805105,9.412423133850098
100.0,10711.212239583334,9825.139936194895,9.041114807128906
