epoch,train_loss,val_loss,time
1.0,13977.6015625,14615.540168213458,12.45423150062561
2.0,14905.00390625,14611.430684454757,11.074563264846802
3.0,15664.24609375,14600.355278422274,11.502441883087158
4.0,12430.634114583334,12845.787122969838,11.991528749465942
5.0,11149.649739583334,11693.019286542924,10.95473027229309
6.0,11239.0859375,11373.091502320185,11.699166536331177
7.0,9893.181640625,10882.83135150812,11.452851295471191
8.0,9191.430989583334,10605.47679814385,11.726507425308228
9.0,9604.458333333334,10437.892401392111,12.037051916122437
10.0,9835.358723958334,10411.812862529003,11.445714235305786
11.0,10773.197916666666,10199.21251450116,11.462660551071167
12.0,8754.843098958334,9999.396606728538,11.950401544570923
13.0,9392.768880208334,9907.185904872389,11.204246759414673
14.0,10195.344401041666,9864.289370649652,10.241494178771973
15.0,8605.470052083334,9811.966792343388,10.832891464233398
16.0,8626.28515625,9778.09208236659,11.14986801147461
17.0,8898.861979166666,9790.141313805105,12.173840999603271
18.0,9414.923828125,9706.678654292344,12.18074917793274
19.0,8803.604166666666,9709.931772041764,10.605380058288574
20.0,9345.070963541666,9685.445910672854,9.598488330841064
21.0,10496.283203125,9701.846650232019,9.41281008720398
22.0,9263.268880208334,9676.796476218098,9.510758638381958
23.0,9520.435546875,9661.835774361949,10.798614978790283
24.0,9785.440755208334,9644.934092227379,11.788412809371948
25.0,10605.024088541666,9681.356873549885,9.37381887435913
26.0,8454.85546875,9627.398129350348,9.02489185333252
27.0,9028.68359375,9600.558222157773,9.733666896820068
28.0,7946.490885416667,9601.308149651972,10.125840425491333
29.0,8508.991536458334,9579.581279002321,10.112556219100952
30.0,9372.604817708334,9616.926334106729,9.662540197372437
31.0,8937.639973958334,9597.194605568446,10.547449588775635
32.0,8413.337239583334,9585.173651392111,10.62118411064148
33.0,8874.617838541666,9580.811194895592,10.330855131149292
34.0,9304.119140625,9580.8595562645,10.479952096939087
35.0,8489.462890625,9571.760585846867,10.207691669464111
36.0,9792.817708333334,9590.705843967517,10.798089504241943
37.0,10135.6171875,9573.276464617169,10.534986734390259
38.0,8253.160807291666,9586.72817575406,10.007136344909668
39.0,9185.367838541666,9571.449970997679,10.32085633277893
40.0,8503.507161458334,9589.65479988399,10.948527574539185
41.0,8964.918619791666,9595.515298723898,11.065776824951172
42.0,9918.19921875,9617.95018851508,10.25204610824585
43.0,8921.837239583334,9582.636963457076,11.29668641090393
44.0,9547.72265625,9575.05017401392,10.989965200424194
45.0,9296.08203125,9597.299666473318,9.643624067306519
46.0,10677.779296875,9547.38899361949,10.847659826278687
47.0,8486.814453125,9582.813370069605,12.993147134780884
48.0,8886.310546875,9552.12325986079,11.70662784576416
49.0,9650.875,9564.9533062645,11.661361455917358
50.0,8777.477213541666,9616.800464037124,10.266621351242065
51.0,9273.795572916666,9550.701203596287,10.572415113449097
52.0,8809.491536458334,9555.713819605568,11.319774150848389
53.0,8948.458333333334,9574.0467662413,10.944386720657349
54.0,8478.053385416666,9575.887978538283,11.361315488815308
55.0,9565.305989583334,9629.05611948956,10.559607028961182
