epoch,train_loss,val_loss,time
1.0,2483.1745923913045,2626.823079819277,2.6549723148345947
2.0,2433.742866847826,2340.885560993976,1.6177663803100586
3.0,2292.3143682065215,2161.6685240963857,1.6126954555511475
4.0,1703.0251358695652,2057.8233057228917,1.622304916381836
5.0,1871.8471467391305,1981.2721856174699,1.6647913455963135
6.0,1775.8063858695652,1967.7406061746988,1.5854661464691162
7.0,1761.1934442934783,1946.017093373494,1.649707317352295
8.0,1928.4940557065217,1921.3810993975903,1.6557037830352783
9.0,1692.3841711956522,1903.6897872740965,1.6369364261627197
10.0,1736.4718070652175,1889.4670557228915,1.6143531799316406
11.0,2258.6134510869565,1888.971140813253,1.7399654388427734
12.0,1916.4572010869565,1877.5348644578314,1.7879693508148193
13.0,1768.1323029891305,1855.7533038403615,1.6829595565795898
14.0,1938.9855638586957,1841.8913215361447,1.7684531211853027
15.0,1845.1049592391305,1839.0754988704819,1.7271158695220947
16.0,1755.726222826087,1824.7577371987952,1.7819385528564453
17.0,1860.5405910326087,1816.5316359186747,1.6663563251495361
18.0,1895.6990489130435,1799.0063535391566,1.7248449325561523
19.0,1654.824558423913,1785.7931664156627,1.6678147315979004
20.0,1538.7530570652175,1778.162311746988,1.6369884014129639
21.0,1882.675441576087,1770.9280967620482,1.762603998184204
22.0,1795.8911345108695,1769.9033320783133,1.732151746749878
23.0,1496.401664402174,1769.30421686747,1.6755597591400146
24.0,1569.9480298913043,1745.6416227409638,1.7345294952392578
25.0,1559.2853260869565,1744.0779461596385,1.713747501373291
26.0,1678.9728260869565,1742.2499435240964,1.6478819847106934
27.0,1785.054008152174,1728.5092338102409,1.688335657119751
28.0,1730.5951086956522,1729.7035297439759,1.7318799495697021
29.0,1763.1316236413043,1723.3688817771085,1.6854097843170166
30.0,1632.8179347826087,1716.8050640060242,1.7681450843811035
31.0,1615.3819633152175,1712.9691359186747,1.5932261943817139
32.0,1679.8975883152175,1703.6610881024096,1.6009154319763184
33.0,1842.8063858695652,1698.0845067771083,1.7338871955871582
34.0,1671.008152173913,1706.5739834337348,1.654869556427002
35.0,1417.0394870923913,1695.0662462349399,1.6803178787231445
36.0,1849.195991847826,1696.5358527861447,1.6069674491882324
37.0,1611.6042798913043,1683.6489269578312,1.6910886764526367
38.0,1732.5604619565217,1684.1130176957831,1.6216726303100586
39.0,1619.5427989130435,1679.710768072289,1.6369688510894775
40.0,1614.0806725543478,1682.3846291415662,1.614814281463623
41.0,1784.8963994565217,1675.8709431475904,1.6985328197479248
42.0,1570.2939877717392,1677.6998493975905,1.6732964515686035
43.0,1670.8989470108695,1671.100950677711,1.6216061115264893
44.0,1677.3194633152175,1671.6926016566265,1.5853588581085205
45.0,1498.6143002717392,1669.9264307228916,1.6791715621948242
46.0,1723.3216711956522,1690.3949642319278,1.619166612625122
47.0,1673.0728600543478,1676.2185052710843,1.6371984481811523
48.0,1744.1866508152175,1673.725329442771,1.7059431076049805
49.0,1604.3087635869565,1664.586954066265,1.7146728038787842
50.0,1512.6387567934783,1666.4568994728916,1.680020809173584
51.0,1683.4899796195652,1674.612518825301,1.6391146183013916
52.0,1647.9475203804348,1665.9447853915663,1.6201364994049072
53.0,1711.253226902174,1664.2105704066264,1.6421427726745605
54.0,1643.518851902174,1658.4255647590362,1.6547555923461914
55.0,1532.8259171195652,1664.947467996988,1.659986972808838
56.0,1602.094089673913,1659.6960843373495,1.6882004737854004
57.0,1708.7608695652175,1663.1891283885543,1.6743597984313965
58.0,1443.4310461956522,1656.698465737952,1.6150474548339844
59.0,1452.179347826087,1656.5270048945783,1.682809591293335
60.0,1858.6915760869565,1652.9453689759036,1.6135847568511963
61.0,1597.1362092391305,1659.7868975903614,1.5903747081756592
62.0,1554.5365149456522,1651.7525978915662,1.6751282215118408
63.0,1446.7221467391305,1651.9810052710843,1.6878046989440918
64.0,1616.5020380434783,1653.2865116716866,1.6423356533050537
65.0,1432.1144701086957,1660.4749811746988,1.5962247848510742
66.0,1506.9600883152175,1653.5946442018073,1.627913236618042
67.0,1538.0832201086957,1654.7330854668676,1.6216051578521729
68.0,1579.707710597826,1662.1975432981928,1.6311149597167969
69.0,1496.2763247282608,1653.8582925451808,1.6091084480285645
70.0,1390.2009171195652,1653.6922251506023,1.6822779178619385
71.0,1420.086277173913,1651.7629894578313,1.6796061992645264
72.0,1375.0386379076087,1647.570641942771,1.6082849502563477
73.0,1286.472316576087,1665.5218185240965,1.6007094383239746
74.0,1694.8872282608695,1654.671686746988,1.617821216583252
75.0,1569.6368885869565,1651.486078689759,1.6560006141662598
76.0,1806.4025135869565,1651.1581419427712,1.6231582164764404
77.0,1501.2423573369565,1653.3059958584338,1.6450154781341553
78.0,1430.3439198369565,1651.125875376506,1.6956536769866943
79.0,1800.4813179347825,1653.0927616716867,1.6210660934448242
80.0,1680.0064538043478,1645.0810993975904,1.615349531173706
81.0,1551.4813179347825,1646.8595820783132,1.6164848804473877
82.0,1705.812160326087,1649.8677428463855,1.5914194583892822
83.0,1587.5453464673913,1655.5621987951806,1.5700695514678955
84.0,1526.3924932065217,1650.3530402861445,1.6477172374725342
85.0,1626.7036345108695,1648.778859186747,1.6852564811706543
86.0,1517.7700407608695,1645.4221197289157,1.6345674991607666
87.0,1447.2955163043478,1648.6549322289156,1.6432151794433594
88.0,1438.621433423913,1648.309327936747,1.6289246082305908
89.0,1316.3357676630435,1643.5389777861446,1.7053232192993164
90.0,1406.2348845108695,1651.122703313253,1.666106939315796
91.0,1764.687160326087,1650.3522778614458,1.660674810409546
92.0,1509.34375,1656.4855986445782,1.6914756298065186
93.0,1567.9802989130435,1657.9387612951807,1.719916582107544
94.0,1694.476222826087,1657.0796875,1.660843849182129
95.0,1371.6980298913043,1651.5296216114457,1.58705735206604
96.0,1597.8575067934783,1655.771451430723,1.6442904472351074
97.0,1348.7599354619565,1646.1109939759035,1.6136670112609863
98.0,1427.1768002717392,1655.639561370482,1.5729961395263672
